"hgnc_symbol"	"uniprotswissprot"	"uniprot_isoform"	"gene_biotype"
"10082"	"DNM3"	"Q9UQ16"	"Q9UQ16-5"	"protein_coding"
"10083"	"DNM3"	"Q9UQ16"	"Q9UQ16-3"	"protein_coding"
"10084"	"DNM3"	"Q9UQ16"	"Q9UQ16-1"	"protein_coding"
"10085"	"DNM3"	"Q9UQ16"	"Q9UQ16-2"	"protein_coding"
"10086"	"EFCAB2"	"Q5VUJ9"	"Q5VUJ9-2"	"protein_coding"
"10087"	"EFCAB2"	"Q5VUJ9"	"Q5VUJ9-3"	"protein_coding"
"10088"	"MDM4"	"O15151"	"O15151-4"	"protein_coding"
"10089"	"PNKD"	"Q8N490"	"Q8N490-2"	"protein_coding"
"10090"	"MDM4"	"O15151"	"O15151-5"	"protein_coding"
"10091"	"MDM4"	"O15151"	"O15151-1"	"protein_coding"
"10092"	"PNKD"	"Q8N490"	"Q8N490-1"	"protein_coding"
"10093"	"PNKD"	"Q8N490"	"Q8N490-3"	"protein_coding"
"10094"	"WDR47"	"O94967"	"O94967-4"	"protein_coding"
"10095"	"WDR47"	"O94967"	"O94967-2"	"protein_coding"
"10096"	"WDR47"	"O94967"	"O94967-1"	"protein_coding"
"10097"	"WDR47"	"O94967"	"O94967-3"	"protein_coding"
"10098"	"CNGA4"	"Q8IV77"	"Q8IV77-1"	"protein_coding"
"10099"	"SPDL1"	"Q96EA4"	"Q96EA4-1"	"protein_coding"
"10100"	"FAF1"	"Q9UNN5"	"Q9UNN5-1"	"protein_coding"
"10101"	"MDM1"	"Q8TC05"	"Q8TC05-1"	"protein_coding"
"10102"	"MDM1"	"Q8TC05"	"Q8TC05-4"	"protein_coding"
"10103"	"MDM1"	"Q8TC05"	"Q8TC05-3"	"protein_coding"
"10104"	"MDM1"	"Q8TC05"	"Q8TC05-2"	"protein_coding"
"10105"	"SLC1A5"	"Q15758"	"Q15758-1"	"protein_coding"
"10106"	"SLC1A5"	"Q15758"	"Q15758-2"	"protein_coding"
"10107"	"SLC1A5"	"Q15758"	"Q15758-3"	"protein_coding"
"10108"	"MSL2"	"Q9HCI7"	"Q9HCI7-1"	"protein_coding"
"10109"	"MSL2"	"Q9HCI7"	"Q9HCI7-2"	"protein_coding"
"10110"	"SIMC1"	"Q8NDZ2"	"Q8NDZ2-3"	"protein_coding"
"10111"	"SIMC1"	"Q8NDZ2"	"Q8NDZ2-1"	"protein_coding"
"10112"	"SIMC1"	"Q8NDZ2"	"Q8NDZ2-5"	"protein_coding"
"10113"	"SIMC1"	"Q8NDZ2"	"Q8NDZ2-4"	"protein_coding"
"10114"	"ERLEC1"	"Q96DZ1"	"Q96DZ1-1"	"protein_coding"
"10115"	"ERLEC1"	"Q96DZ1"	"Q96DZ1-3"	"protein_coding"
"10116"	"ERLEC1"	"Q96DZ1"	"Q96DZ1-2"	"protein_coding"
"10117"	"NOP16"	"Q9Y3C1"	"Q9Y3C1-1"	"protein_coding"
"10118"	"NOP16"	"Q9Y3C1"	"Q9Y3C1-3"	"protein_coding"
"10119"	"CLTB"	"P09497"	"P09497-1"	"protein_coding"
"10120"	"CLTB"	"P09497"	"P09497-2"	"protein_coding"
"10121"	"SEMA4A"	"Q9H3S1"	"Q9H3S1-1"	"protein_coding"
"10122"	"SEMA4A"	"Q9H3S1"	"Q9H3S1-2"	"protein_coding"
"10123"	"GNL3"	"Q9BVP2"	"Q9BVP2-2"	"protein_coding"
"10124"	"GNL3"	"Q9BVP2"	"Q9BVP2-1"	"protein_coding"
"10125"	"ZNF346"	"Q9UL40"	"Q9UL40-1"	"protein_coding"
"10126"	"ZNF346"	"Q9UL40"	"Q9UL40-3"	"protein_coding"
"10127"	"ZNF346"	"Q9UL40"	"Q9UL40-2"	"protein_coding"
"10128"	"NEK4"	"P51957"	"P51957-1"	"protein_coding"
"10129"	"NEK4"	"P51957"	"P51957-3"	"protein_coding"
"10130"	"NEK4"	"P51957"	"P51957-2"	"protein_coding"
"10131"	"POGLUT3"	"Q7Z4H8"	"Q7Z4H8-2"	"protein_coding"
"10132"	"POGLUT3"	"Q7Z4H8"	"Q7Z4H8-1"	"protein_coding"
"10133"	"POGLUT3"	"Q7Z4H8"	"Q7Z4H8-3"	"protein_coding"
"10134"	"MEF2D"	"Q14814"	"Q14814-5"	"protein_coding"
"10135"	"MEF2D"	"Q14814"	"Q14814-1"	"protein_coding"
"10136"	"MEF2D"	"Q14814"	"Q14814-4"	"protein_coding"
"10137"	"PHYKPL"	"Q8IUZ5"	"Q8IUZ5-1"	"protein_coding"
"10138"	"FKBP7"	"Q9Y680"	"Q9Y680-2"	"protein_coding"
"10139"	"FKBP7"	"Q9Y680"	"Q9Y680-1"	"protein_coding"
"10140"	"FKBP7"	"Q9Y680"	"Q9Y680-3"	"protein_coding"
"10141"	"STK11"	"Q15831"	"Q15831-1"	"protein_coding"
"10142"	"STK11"	"Q15831"	"Q15831-2"	"protein_coding"
"10143"	"PGAM5"	"Q96HS1"	"Q96HS1-2"	"protein_coding"
"10144"	"PGAM5"	"Q96HS1"	"Q96HS1-1"	"protein_coding"
"10145"	"PLEKHB2"	"Q96CS7"	"Q96CS7-6"	"protein_coding"
"10146"	"PLEKHB2"	"Q96CS7"	"Q96CS7-3"	"protein_coding"
"10147"	"PLEKHB2"	"Q96CS7"	"Q96CS7-4"	"protein_coding"
"10148"	"PLEKHB2"	"Q96CS7"	"Q96CS7-5"	"protein_coding"
"10149"	"PLEKHB2"	"Q96CS7"	"Q96CS7-1"	"protein_coding"
"10150"	"ITIH3"	"Q06033"	"Q06033-1"	"protein_coding"
"10151"	"MAPT"	"P10636"	"P10636-4"	"protein_coding"
"10152"	"MAPT"	"P10636"	"P10636-9"	"protein_coding"
"10153"	"MAPT"	"P10636"	"P10636-1"	"protein_coding"
"10154"	"NAA50"	"Q9GZZ1"	"Q9GZZ1-1"	"protein_coding"
"10155"	"DTNB"	"O60941"	"O60941-4"	"protein_coding"
"10156"	"DTNB"	"O60941"	"O60941-5"	"protein_coding"
"10157"	"DTNB"	"O60941"	"O60941-1"	"protein_coding"
"10158"	"DTNB"	"O60941"	"O60941-2"	"protein_coding"
"10159"	"DTNB"	"O60941"	"O60941-7"	"protein_coding"
"10160"	"GBP5"	"Q96PP8"	"Q96PP8-1"	"protein_coding"
"10161"	"HMGCL"	"P35914"	"P35914-1"	"protein_coding"
"10162"	"HMGCL"	"P35914"	"P35914-2"	"protein_coding"
"10163"	"PDLIM7"	"Q9NR12"	"Q9NR12-2"	"protein_coding"
"10164"	"PDLIM7"	"Q9NR12"	"Q9NR12-3"	"protein_coding"
"10165"	"PDLIM7"	"Q9NR12"	"Q9NR12-1"	"protein_coding"
"10166"	"PDLIM7"	"Q9NR12"	"Q9NR12-5"	"protein_coding"
"10167"	"PDLIM7"	"Q9NR12"	"Q9NR12-4"	"protein_coding"
"10168"	"PDLIM7"	"Q9NR12"	"Q9NR12-6"	"protein_coding"
"10169"	"PIH1D1"	"Q9NWS0"	"Q9NWS0-1"	"protein_coding"
"10170"	"SLC1A2"	"P43004"	"P43004-1"	"protein_coding"
"10171"	"SLC1A2"	"P43004"	"P43004-2"	"protein_coding"
"10172"	"SLC1A2"	"P43004"	"P43004-3"	"protein_coding"
"10173"	"HAAO"	"P46952"	"P46952-1"	"protein_coding"
"10174"	"UBTF"	"P17480"	"P17480-2"	"protein_coding"
"10175"	"UBTF"	"P17480"	"P17480-1"	"protein_coding"
"10176"	"TAOK1"	"Q7L7X3"	"Q7L7X3-1"	"protein_coding"
"10177"	"TAOK1"	"Q7L7X3"	"Q7L7X3-3"	"protein_coding"
"10178"	"AEBP2"	"Q6ZN18"	"Q6ZN18-2"	"protein_coding"
"10179"	"GTF3C2"	"Q8WUA4"	"Q8WUA4-1"	"protein_coding"
"10180"	"AEBP2"	"Q6ZN18"	"Q6ZN18-1"	"protein_coding"
"10181"	"AEBP2"	"Q6ZN18"	"Q6ZN18-3"	"protein_coding"
"10182"	"RAB37"	"Q96AX2"	"Q96AX2-2"	"protein_coding"
"10183"	"RAB37"	"Q96AX2"	"Q96AX2-4"	"protein_coding"
"10184"	"RAB37"	"Q96AX2"	"Q96AX2-1"	"protein_coding"
"10185"	"WDR41"	"Q9HAD4"	"Q9HAD4-1"	"protein_coding"
"10186"	"WDR41"	"Q9HAD4"	"Q9HAD4-2"	"protein_coding"
"10187"	"NOL10"	"Q9BSC4"	"Q9BSC4-1"	"protein_coding"
"10188"	"NOL10"	"Q9BSC4"	"Q9BSC4-2"	"protein_coding"
"10189"	"NOL10"	"Q9BSC4"	"Q9BSC4-4"	"protein_coding"
"10190"	"GCC2"	"Q8IWJ2"	"Q8IWJ2-1"	"protein_coding"
"10191"	"GCC2"	"Q8IWJ2"	"Q8IWJ2-3"	"protein_coding"
"10192"	"ITGA7"	"Q13683"	"Q13683-7"	"protein_coding"
"10193"	"ITGA7"	"Q13683"	"Q13683-3"	"protein_coding"
"10194"	"ITGA7"	"Q13683"	"Q13683-13"	"protein_coding"
"10195"	"ITGA7"	"Q13683"	"Q13683-1"	"protein_coding"
"10196"	"LIMS1"	"P48059"	"P48059-2"	"protein_coding"
"10197"	"LIMS1"	"P48059"	"P48059-1"	"protein_coding"
"10198"	"LIMS1"	"P48059"	"P48059-4"	"protein_coding"
"10199"	"LIMS1"	"P48059"	"P48059-5"	"protein_coding"
"10200"	"LIMS1"	"P48059"	"P48059-3"	"protein_coding"
"10201"	"UBE2D2"	"P62837"	"P62837-2"	"protein_coding"
"10202"	"UBE2D2"	"P62837"	"P62837-1"	"protein_coding"
"10203"	"MRPS27"	"Q92552"	"Q92552-1"	"protein_coding"
"10204"	"MRPS27"	"Q92552"	"Q92552-2"	"protein_coding"
"10205"	"CCNYL1"	"Q8N7R7"	"Q8N7R7-3"	"protein_coding"
"10206"	"CCNYL1"	"Q8N7R7"	"Q8N7R7-1"	"protein_coding"
"10207"	"CCNYL1"	"Q8N7R7"	"Q8N7R7-2"	"protein_coding"
"10208"	"MOV10"	"Q9HCE1"	"Q9HCE1-1"	"protein_coding"
"10209"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-9"	"protein_coding"
"10210"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-7"	"protein_coding"
"10211"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-1"	"protein_coding"
"10212"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-6"	"protein_coding"
"10213"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-5"	"protein_coding"
"10214"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-8"	"protein_coding"
"10215"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-3"	"protein_coding"
"10216"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-10"	"protein_coding"
"10217"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-2"	"protein_coding"
"10218"	"ANKS1B"	"Q7Z6G8"	"Q7Z6G8-4"	"protein_coding"
"10219"	"CBX4"	"O00257"	"O00257-1"	"protein_coding"
"10220"	"TBC1D16"	"Q8TBP0"	"Q8TBP0-1"	"protein_coding"
"10221"	"TBC1D16"	"Q8TBP0"	"Q8TBP0-4"	"protein_coding"
"10222"	"TBC1D16"	"Q8TBP0"	"Q8TBP0-2"	"protein_coding"
"10223"	"TBC1D16"	"Q8TBP0"	"Q8TBP0-3"	"protein_coding"
"10224"	"CAMK2A"	"Q9UQM7"	"Q9UQM7-2"	"protein_coding"
"10225"	"CAMK2A"	"Q9UQM7"	"Q9UQM7-1"	"protein_coding"
"10226"	"BBX"	"Q8WY36"	"Q8WY36-2"	"protein_coding"
"10227"	"BBX"	"Q8WY36"	"Q8WY36-1"	"protein_coding"
"10228"	"BBX"	"Q8WY36"	"Q8WY36-3"	"protein_coding"
"10229"	"FANCL"	"Q9NW38"	"Q9NW38-1"	"protein_coding"
"10230"	"MARK2"	"Q7KZI7"	"Q7KZI7-16"	"protein_coding"
"10231"	"FANCL"	"Q9NW38"	"Q9NW38-2"	"protein_coding"
"10232"	"MARK2"	"Q7KZI7"	"Q7KZI7-5"	"protein_coding"
"10233"	"MARK2"	"Q7KZI7"	"Q7KZI7-15"	"protein_coding"
"10234"	"MARK2"	"Q7KZI7"	"Q7KZI7-1"	"protein_coding"
"10235"	"MARK2"	"Q7KZI7"	"Q7KZI7-8"	"protein_coding"
"10236"	"MARK2"	"Q7KZI7"	"Q7KZI7-14"	"protein_coding"
"10237"	"MARK2"	"Q7KZI7"	"Q7KZI7-13"	"protein_coding"
"10238"	"CCDC86"	"Q9H6F5"	"Q9H6F5-1"	"protein_coding"
"10239"	"CCDC86"	"Q9H6F5"	"Q9H6F5-2"	"protein_coding"
"10240"	"FAM161A"	"Q3B820"	"Q3B820-3"	"protein_coding"
"10241"	"FAM161A"	"Q3B820"	"Q3B820-1"	"protein_coding"
"10242"	"BPTF"	"Q12830"	"Q12830-2"	"protein_coding"
"10243"	"BPTF"	"Q12830"	"Q12830-1"	"protein_coding"
"10244"	"KRAS"	"P01116"	"P01116-1"	"protein_coding"
"10245"	"KRAS"	"P01116"	"P01116-2"	"protein_coding"
"10246"	"IL1RN"	"P18510"	"P18510-4"	"protein_coding"
"10247"	"IL1RN"	"P18510"	"P18510-3"	"protein_coding"
"10248"	"IL1RN"	"P18510"	"P18510-2"	"protein_coding"
"10249"	"IL1RN"	"P18510"	"P18510-1"	"protein_coding"
"10250"	"GLT1D1"	"Q96MS3"	"Q96MS3-3"	"protein_coding"
"10251"	"GLT1D1"	"Q96MS3"	"Q96MS3-2"	"protein_coding"
"10252"	"GLT1D1"	"Q96MS3"	"Q96MS3-1"	"protein_coding"
"10253"	"CENPX"	"A8MT69"	"A8MT69-1"	"protein_coding"
"10254"	"CENPX"	"A8MT69"	"A8MT69-3"	"protein_coding"
"10255"	"CENPX"	"A8MT69"	"A8MT69-2"	"protein_coding"
"10256"	"KMT2A"	"Q03164"	"Q03164-1"	"protein_coding"
"10257"	"KMT2A"	"Q03164"	"Q03164-3"	"protein_coding"
"10258"	"KMT2A"	"Q03164"	"Q03164-2"	"protein_coding"
"10259"	"RTKN"	"Q9BST9"	"Q9BST9-1"	"protein_coding"
"10260"	"RTKN"	"Q9BST9"	"Q9BST9-2"	"protein_coding"
"10261"	"RTKN"	"Q9BST9"	"Q9BST9-3"	"protein_coding"
"10262"	"NCKAP5L"	"Q9HCH0"	"Q9HCH0-1"	"protein_coding"
"10263"	"GON4L"	"Q3T8J9"	"Q3T8J9-1"	"protein_coding"
"10264"	"GON4L"	"Q3T8J9"	"Q3T8J9-3"	"protein_coding"
"10265"	"GON4L"	"Q3T8J9"	"Q3T8J9-2"	"protein_coding"
"10266"	"PPCS"	"Q9HAB8"	"Q9HAB8-2"	"protein_coding"
"10267"	"SLMAP"	"Q14BN4"	"Q14BN4-3"	"protein_coding"
"10268"	"PPCS"	"Q9HAB8"	"Q9HAB8-1"	"protein_coding"
"10269"	"SLMAP"	"Q14BN4"	"Q14BN4-1"	"protein_coding"
"10270"	"SLMAP"	"Q14BN4"	"Q14BN4-6"	"protein_coding"
"10271"	"SLMAP"	"Q14BN4"	"Q14BN4-2"	"protein_coding"
"10272"	"SLMAP"	"Q14BN4"	"Q14BN4-5"	"protein_coding"
"10273"	"ARAP1"	"Q96P48"	"Q96P48-6"	"protein_coding"
"10274"	"ARAP1"	"Q96P48"	"Q96P48-3"	"protein_coding"
"10275"	"NT5C3B"	"Q969T7"	"Q969T7-1"	"protein_coding"
"10276"	"ARAP1"	"Q96P48"	"Q96P48-1"	"protein_coding"
"10277"	"ARAP1"	"Q96P48"	"Q96P48-4"	"protein_coding"
"10278"	"IL1RAP"	"Q9NPH3"	"Q9NPH3-1"	"protein_coding"
"10279"	"IL1RAP"	"Q9NPH3"	"Q9NPH3-5"	"protein_coding"
"10280"	"ARAP1"	"Q96P48"	"Q96P48-7"	"protein_coding"
"10281"	"IL1RAP"	"Q9NPH3"	"Q9NPH3-2"	"protein_coding"
"10282"	"IL1RAP"	"Q9NPH3"	"Q9NPH3-3"	"protein_coding"
"10283"	"RASSF3"	"Q86WH2"	"Q86WH2-1"	"protein_coding"
"10284"	"RASSF3"	"Q86WH2"	"Q86WH2-2"	"protein_coding"
"10285"	"KLHL12"	"Q53G59"	"Q53G59-1"	"protein_coding"
"10286"	"HIBCH"	"Q6NVY1"	"Q6NVY1-1"	"protein_coding"
"10287"	"HIBCH"	"Q6NVY1"	"Q6NVY1-2"	"protein_coding"
"10288"	"GTDC1"	"Q4AE62"	"Q4AE62-1"	"protein_coding"
"10289"	"PSMD9"	"O00233"	"O00233-2"	"protein_coding"
"10290"	"GTDC1"	"Q4AE62"	"Q4AE62-2"	"protein_coding"
"10291"	"GTDC1"	"Q4AE62"	"Q4AE62-5"	"protein_coding"
"10292"	"PSMD9"	"O00233"	"O00233-3"	"protein_coding"
"10293"	"GTDC1"	"Q4AE62"	"Q4AE62-4"	"protein_coding"
"10294"	"PSMD9"	"O00233"	"O00233-1"	"protein_coding"
"10295"	"TRIM21"	"P19474"	"P19474-1"	"protein_coding"
"10296"	"GTDC1"	"Q4AE62"	"Q4AE62-6"	"protein_coding"
"10297"	"POLR1B"	"Q9H9Y6"	"Q9H9Y6-4"	"protein_coding"
"10298"	"POLR1B"	"Q9H9Y6"	"Q9H9Y6-3"	"protein_coding"
"10299"	"POLR1B"	"Q9H9Y6"	"Q9H9Y6-5"	"protein_coding"
"10300"	"POLR1B"	"Q9H9Y6"	"Q9H9Y6-2"	"protein_coding"
"10301"	"POLR1B"	"Q9H9Y6"	"Q9H9Y6-1"	"protein_coding"
"10302"	"INCENP"	"Q9NQS7"	"Q9NQS7-2"	"protein_coding"
"10303"	"INCENP"	"Q9NQS7"	"Q9NQS7-1"	"protein_coding"
"10304"	"FYTTD1"	"Q96QD9"	"Q96QD9-2"	"protein_coding"
"10305"	"FYTTD1"	"Q96QD9"	"Q96QD9-1"	"protein_coding"
"10306"	"FYTTD1"	"Q96QD9"	"Q96QD9-4"	"protein_coding"
"10307"	"FYTTD1"	"Q96QD9"	"Q96QD9-3"	"protein_coding"
"10308"	"RUBCN"	"Q92622"	"Q92622-1"	"protein_coding"
"10309"	"RUBCN"	"Q92622"	"Q92622-2"	"protein_coding"
"10310"	"PPFIA4"	"O75335"	"O75335-3"	"protein_coding"
"10311"	"PPFIA4"	"O75335"	"O75335-1"	"protein_coding"
"10312"	"PPFIA4"	"O75335"	"O75335-2"	"protein_coding"
"10313"	"MAPKAPK5"	"Q8IW41"	"Q8IW41-1"	"protein_coding"
"10314"	"MAPKAPK5"	"Q8IW41"	"Q8IW41-2"	"protein_coding"
"10315"	"SETDB1"	"Q15047"	"Q15047-1"	"protein_coding"
"10316"	"NF1"	"P21359"	"P21359-3"	"protein_coding"
"10317"	"SETDB1"	"Q15047"	"Q15047-2"	"protein_coding"
"10318"	"NF1"	"P21359"	"P21359-2"	"protein_coding"
"10319"	"SETDB1"	"Q15047"	"Q15047-3"	"protein_coding"
"10320"	"NF1"	"P21359"	"P21359-5"	"protein_coding"
"10321"	"NF1"	"P21359"	"P21359-1"	"protein_coding"
"10322"	"DNAJC11"	"Q9NVH1"	"Q9NVH1-1"	"protein_coding"
"10323"	"DNAJC11"	"Q9NVH1"	"Q9NVH1-3"	"protein_coding"
"10324"	"PRDM2"	"Q13029"	"Q13029-1"	"protein_coding"
"10325"	"PRDM2"	"Q13029"	"Q13029-4"	"protein_coding"
"10326"	"PRDM2"	"Q13029"	"Q13029-5"	"protein_coding"
"10327"	"CYBC1"	"Q9BQA9"	"Q9BQA9-1"	"protein_coding"
"10328"	"CYBC1"	"Q9BQA9"	"Q9BQA9-2"	"protein_coding"
"10329"	"TIA1"	"P31483"	"P31483-1"	"protein_coding"
"10330"	"TIA1"	"P31483"	"P31483-2"	"protein_coding"
"10331"	"TIA1"	"P31483"	"P31483-3"	"protein_coding"
"10332"	"PCYOX1"	"Q9UHG3"	"Q9UHG3-1"	"protein_coding"
"10333"	"AMN1"	"Q8IY45"	"Q8IY45-1"	"protein_coding"
"10334"	"AMN1"	"Q8IY45"	"Q8IY45-2"	"protein_coding"
"10335"	"FOSL2"	"P15408"	"P15408-2"	"protein_coding"
"10336"	"FOSL2"	"P15408"	"P15408-1"	"protein_coding"
"10337"	"EOGT"	"Q5NDL2"	"Q5NDL2-3"	"protein_coding"
"10338"	"EOGT"	"Q5NDL2"	"Q5NDL2-1"	"protein_coding"
"10339"	"USP32"	"Q8NFA0"	"Q8NFA0-1"	"protein_coding"
"10340"	"CHEK1"	"O14757"	"O14757-1"	"protein_coding"
"10341"	"CHEK1"	"O14757"	"O14757-3"	"protein_coding"
"10342"	"CHEK1"	"O14757"	"O14757-2"	"protein_coding"
"10343"	"USP32"	"Q8NFA0"	"Q8NFA0-2"	"protein_coding"
"10344"	"BCAS3"	"Q9H6U6"	"Q9H6U6-2"	"protein_coding"
"10345"	"BCAS3"	"Q9H6U6"	"Q9H6U6-7"	"protein_coding"
"10346"	"SPI1"	"P17947"	"P17947-1"	"protein_coding"
"10347"	"SPI1"	"P17947"	"P17947-2"	"protein_coding"
"10348"	"BCAS3"	"Q9H6U6"	"Q9H6U6-1"	"protein_coding"
"10349"	"BCAS3"	"Q9H6U6"	"Q9H6U6-3"	"protein_coding"
"10350"	"BCAS3"	"Q9H6U6"	"Q9H6U6-8"	"protein_coding"
"10351"	"BCAS3"	"Q9H6U6"	"Q9H6U6-6"	"protein_coding"
"10352"	"MACROH2A1"	"O75367"	"O75367-1"	"protein_coding"
"10353"	"MACROH2A1"	"O75367"	"O75367-3"	"protein_coding"
"10354"	"MACROH2A1"	"O75367"	"O75367-2"	"protein_coding"
"10355"	"SMG7"	"Q92540"	"Q92540-5"	"protein_coding"
"10356"	"SMG7"	"Q92540"	"Q92540-1"	"protein_coding"
"10357"	"SMG7"	"Q92540"	"Q92540-4"	"protein_coding"
"10358"	"SMG7"	"Q92540"	"Q92540-2"	"protein_coding"
"10359"	"CLCC1"	"Q96S66"	"Q96S66-1"	"protein_coding"
"10360"	"CLCC1"	"Q96S66"	"Q96S66-2"	"protein_coding"
"10361"	"CLCC1"	"Q96S66"	"Q96S66-3"	"protein_coding"
"10362"	"CLCC1"	"Q96S66"	"Q96S66-4"	"protein_coding"
"10363"	"PRKCZ"	"Q05513"	"Q05513-1"	"protein_coding"
"10364"	"PRKCZ"	"Q05513"	"Q05513-2"	"protein_coding"
"10365"	"PRKCZ"	"Q05513"	"Q05513-3"	"protein_coding"
"10366"	"UBP1"	"Q9NZI7"	"Q9NZI7-1"	"protein_coding"
"10367"	"UBP1"	"Q9NZI7"	"Q9NZI7-4"	"protein_coding"
"10368"	"PDE4B"	"Q07343"	"Q07343-1"	"protein_coding"
"10369"	"PDE4B"	"Q07343"	"Q07343-3"	"protein_coding"
"10370"	"RBM15B"	"Q8NDT2"	"Q8NDT2-1"	"protein_coding"
"10371"	"PDE4B"	"Q07343"	"Q07343-2"	"protein_coding"
"10372"	"PDE4B"	"Q07343"	"Q07343-4"	"protein_coding"
"10373"	"SMAP2"	"Q8WU79"	"Q8WU79-1"	"protein_coding"
"10374"	"SMAP2"	"Q8WU79"	"Q8WU79-2"	"protein_coding"
"10375"	"SMAP2"	"Q8WU79"	"Q8WU79-3"	"protein_coding"
"10376"	"NT5DC3"	"Q86UY8"	"Q86UY8-1"	"protein_coding"
"10377"	"TUBD1"	"Q9UJT1"	"Q9UJT1-1"	"protein_coding"
"10378"	"TUBD1"	"Q9UJT1"	"Q9UJT1-6"	"protein_coding"
"10379"	"TUBD1"	"Q9UJT1"	"Q9UJT1-3"	"protein_coding"
"10380"	"TUBD1"	"Q9UJT1"	"Q9UJT1-2"	"protein_coding"
"10381"	"TUBD1"	"Q9UJT1"	"Q9UJT1-5"	"protein_coding"
"10382"	"TUBD1"	"Q9UJT1"	"Q9UJT1-4"	"protein_coding"
"10383"	"DUSP6"	"Q16828"	"Q16828-1"	"protein_coding"
"10384"	"DUSP6"	"Q16828"	"Q16828-2"	"protein_coding"
"10385"	"RPS6KB1"	"P23443"	"P23443-3"	"protein_coding"
"10386"	"RPS6KB1"	"P23443"	"P23443-1"	"protein_coding"
"10387"	"RPS6KB1"	"P23443"	"P23443-5"	"protein_coding"
"10388"	"RPS6KB1"	"P23443"	"P23443-4"	"protein_coding"
"10389"	"NHEJ1"	"Q9H9Q4"	"Q9H9Q4-1"	"protein_coding"
"10390"	"NHEJ1"	"Q9H9Q4"	"Q9H9Q4-2"	"protein_coding"
"10391"	"MCC"	"P23508"	"P23508-1"	"protein_coding"
"10392"	"MCC"	"P23508"	"P23508-2"	"protein_coding"
"10393"	"CHD1"	"O14646"	"O14646-1"	"protein_coding"
"10394"	"TTC7A"	"Q9ULT0"	"Q9ULT0-1"	"protein_coding"
"10395"	"CSNK1A1"	"P48729"	"P48729-2"	"protein_coding"
"10396"	"TTC7A"	"Q9ULT0"	"Q9ULT0-4"	"protein_coding"
"10397"	"CSNK1A1"	"P48729"	"P48729-1"	"protein_coding"
"10398"	"CSNK1A1"	"P48729"	"P48729-3"	"protein_coding"
"10399"	"PRPSAP2"	"O60256"	"O60256-4"	"protein_coding"
"10400"	"PRPSAP2"	"O60256"	"O60256-2"	"protein_coding"
"10401"	"PRPSAP2"	"O60256"	"O60256-1"	"protein_coding"
"10402"	"PRPSAP2"	"O60256"	"O60256-3"	"protein_coding"
"10403"	"TP53I3"	"Q53FA7"	"Q53FA7-1"	"protein_coding"
"10404"	"TP53I3"	"Q53FA7"	"Q53FA7-2"	"protein_coding"
"10405"	"THAP3"	"Q8WTV1"	"Q8WTV1-1"	"protein_coding"
"10406"	"THAP3"	"Q8WTV1"	"Q8WTV1-3"	"protein_coding"
"10407"	"THAP3"	"Q8WTV1"	"Q8WTV1-4"	"protein_coding"
"10408"	"PSMD11"	"O00231"	"O00231-1"	"protein_coding"
"10409"	"NDUFB4"	"O95168"	"O95168-2"	"protein_coding"
"10410"	"NDUFB4"	"O95168"	"O95168-1"	"protein_coding"
"10411"	"RTN4"	"Q9NQC3"	"Q9NQC3-3"	"protein_coding"
"10412"	"BCL6"	"P41182"	"P41182-2"	"protein_coding"
"10413"	"BCL6"	"P41182"	"P41182-1"	"protein_coding"
"10414"	"RTN4"	"Q9NQC3"	"Q9NQC3-6"	"protein_coding"
"10415"	"TBKBP1"	"A7MCY6"	"A7MCY6-1"	"protein_coding"
"10416"	"RTN4"	"Q9NQC3"	"Q9NQC3-1"	"protein_coding"
"10417"	"RTN4"	"Q9NQC3"	"Q9NQC3-2"	"protein_coding"
"10418"	"RTN4"	"Q9NQC3"	"Q9NQC3-5"	"protein_coding"
"10419"	"OSBPL7"	"Q9BZF2"	"Q9BZF2-1"	"protein_coding"
"10420"	"OSBPL7"	"Q9BZF2"	"Q9BZF2-2"	"protein_coding"
"10421"	"RFESD"	"Q8TAC1"	"Q8TAC1-2"	"protein_coding"
"10422"	"RFESD"	"Q8TAC1"	"Q8TAC1-1"	"protein_coding"
"10423"	"SPATA20"	"Q8TB22"	"Q8TB22-1"	"protein_coding"
"10424"	"SPATA20"	"Q8TB22"	"Q8TB22-2"	"protein_coding"
"10425"	"SPATA20"	"Q8TB22"	"Q8TB22-4"	"protein_coding"
"10426"	"KLHL3"	"Q9UH77"	"Q9UH77-3"	"protein_coding"
"10427"	"KLHL3"	"Q9UH77"	"Q9UH77-2"	"protein_coding"
"10428"	"KLHL3"	"Q9UH77"	"Q9UH77-1"	"protein_coding"
"10429"	"PYHIN1"	"Q6K0P9"	"Q6K0P9-1"	"protein_coding"
"10430"	"PYHIN1"	"Q6K0P9"	"Q6K0P9-2"	"protein_coding"
"10431"	"PYHIN1"	"Q6K0P9"	"Q6K0P9-4"	"protein_coding"
